observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num
2020-06-14,245.0,466.0,-91.5,557.5,258.0,299.5,-150.5,450.0,161.0,289.0,248.0,228.0,-1.0,229.0,-109.0,338.0,69.0,338.0,69.0,24,2020
2020-06-21,212.0,245.0,-221.0,466.0,-91.5,557.5,258.0,299.5,-150.5,450.0,161.0,177.0,-51.0,228.0,-1.0,229.0,-109.0,229.0,-109.0,25,2020
2020-06-28,253.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,557.5,258.0,299.5,-150.5,170.0,-7.0,177.0,-51.0,228.0,-1.0,228.0,-1.0,26,2020
2020-07-05,91.0,253.0,41.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,557.5,258.0,200.0,30.0,170.0,-7.0,177.0,-51.0,177.0,-51.0,27,2020
2020-07-12,69.0,91.0,-162.0,253.0,41.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,61.0,-139.0,200.0,30.0,170.0,-7.0,170.0,-7.0,28,2020
2020-07-19,25.0,69.0,-22.0,91.0,-162.0,253.0,41.0,212.0,-33.0,245.0,-221.0,71.0,10.0,61.0,-139.0,200.0,30.0,200.0,30.0,29,2020
2020-07-26,32.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,253.0,41.0,212.0,-33.0,35.0,-36.0,71.0,10.0,61.0,-139.0,61.0,-139.0,30,2020
2020-08-02,39.0,32.0,7.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,253.0,41.0,168.0,133.0,35.0,-36.0,71.0,10.0,71.0,10.0,31,2020
2020-08-09,59.0,39.0,7.0,32.0,7.0,25.0,-44.0,69.0,-22.0,91.0,-162.0,52.0,-116.0,168.0,133.0,35.0,-36.0,35.0,-36.0,32,2020
2020-08-16,14.0,59.0,20.0,39.0,7.0,32.0,7.0,25.0,-44.0,69.0,-22.0,62.0,10.0,52.0,-116.0,168.0,133.0,168.0,133.0,33,2020
2020-08-23,7.0,14.0,-45.0,59.0,20.0,39.0,7.0,32.0,7.0,25.0,-44.0,16.0,-46.0,62.0,10.0,52.0,-116.0,52.0,-116.0,34,2020
2020-08-30,9.0,7.0,-7.0,14.0,-45.0,59.0,20.0,39.0,7.0,32.0,7.0,3.0,-13.0,16.0,-46.0,62.0,10.0,62.0,10.0,35,2020
2020-09-06,9.0,9.0,2.0,7.0,-7.0,14.0,-45.0,59.0,20.0,39.0,7.0,12.0,9.0,3.0,-13.0,16.0,-46.0,16.0,-46.0,36,2020
2020-09-13,10.0,9.0,0.0,9.0,2.0,7.0,-7.0,14.0,-45.0,59.0,20.0,2.0,-10.0,12.0,9.0,3.0,-13.0,3.0,-13.0,37,2020
2020-09-20,9.0,10.0,1.0,9.0,0.0,9.0,2.0,7.0,-7.0,14.0,-45.0,2.0,0.0,2.0,-10.0,12.0,9.0,12.0,9.0,38,2020
2020-09-27,14.0,9.0,-1.0,10.0,1.0,9.0,0.0,9.0,2.0,7.0,-7.0,2.0,0.0,2.0,0.0,2.0,-10.0,2.0,-10.0,39,2020
2020-10-04,7.0,14.0,5.0,9.0,-1.0,10.0,1.0,9.0,0.0,9.0,2.0,1.0,-1.0,2.0,0.0,2.0,0.0,2.0,0.0,40,2020
2020-10-11,0.0,7.0,-7.0,14.0,5.0,9.0,-1.0,10.0,1.0,9.0,0.0,0.0,-1.0,1.0,-1.0,2.0,0.0,2.0,0.0,41,2020
2020-10-18,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,9.0,-1.0,10.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,42,2020
2020-10-25,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,43,2020
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,2020
2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2020
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2020
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2020
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2020
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,2020
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2020
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,2020
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,2020
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2021
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2021
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2021
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021
2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2021
2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2021
2021-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2021
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2021
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2021
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2021
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2021
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2021
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2021
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2021
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2021
2021-04-25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
2021-05-02,290.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,3.0,3.0,0.0,0.0,0.0,0.0,17,2021
2021-05-09,380.0,290.0,284.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,248.0,41.0,38.0,3.0,3.0,3.0,3.0,18,2021
2021-05-16,284.0,380.0,90.0,290.0,284.0,6.0,6.0,0.0,0.0,0.0,0.0,450.0,161.0,289.0,248.0,41.0,38.0,41.0,38.0,19,2021
2021-05-23,324.0,284.0,-96.0,380.0,90.0,290.0,284.0,6.0,6.0,0.0,0.0,299.5,-150.5,450.0,161.0,289.0,248.0,289.0,248.0,20,2021
2021-05-30,238.0,324.0,40.0,284.0,-96.0,380.0,90.0,290.0,284.0,6.0,6.0,557.5,258.0,299.5,-150.5,450.0,161.0,450.0,161.0,21,2021
2021-06-06,307.0,238.0,-86.0,324.0,40.0,284.0,-96.0,380.0,90.0,290.0,284.0,466.0,-91.5,557.5,258.0,299.5,-150.5,299.5,-150.5,22,2021
2021-06-13,130.0,307.0,69.0,238.0,-86.0,324.0,40.0,284.0,-96.0,380.0,90.0,245.0,-221.0,466.0,-91.5,557.5,258.0,557.5,258.0,23,2021
2021-06-20,200.0,130.0,-177.0,307.0,69.0,238.0,-86.0,324.0,40.0,284.0,-96.0,212.0,-33.0,245.0,-221.0,466.0,-91.5,466.0,-91.5,24,2021
2021-06-27,136.0,200.0,70.0,130.0,-177.0,307.0,69.0,238.0,-86.0,324.0,40.0,253.0,41.0,212.0,-33.0,245.0,-221.0,245.0,-221.0,25,2021
