GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS194879673	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Okehocking Preserve	L1152907	H	39.9697039	-75.4825115	2013-05-05	09:45:00	obsr308888	S14013186	Traveling	P22	EBIRD	63	2.414		3	1	G611284	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194930511	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-06	08:40:00	obsr11194	S14016174	Traveling	P22	EBIRD	22	0.241		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.2		
URN:CornellLabOfOrnithology:EBIRD:OBS197201464	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens	L503790	H	39.8726929	-75.6744719	2013-05-17	09:15:00	obsr294335	S14146735	Traveling	P22	EBIRD	90	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196420652	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens	L503790	H	39.8726929	-75.6744719	2013-05-13	08:55:00	obsr138721	S14101281	Traveling	P22	EBIRD	140	2.414		23	1	G618837	0	1	0		Dale Kendall led Bird Walk		
URN:CornellLabOfOrnithology:EBIRD:OBS198724004	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Warwick County Park	L260300	H	40.1686397	-75.7207732	2013-05-25	16:00:00	obsr289566	S14240943	Traveling	P22	EBIRD	105	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194136829	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Hibernia County Park	L506093	H	40.0298490	-75.8473563	2013-05-02	07:30:00	obsr134567	S13971524	Traveling	P22	EBIRD_PA	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196182032	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve--Springlawn Trail	L612701	H	39.7355792	-75.8737868	2013-05-11	06:51:00	obsr165069	S14088516	Traveling	P22	EBIRD	243	3.315		2	1	G617686	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS199209012	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-27	08:00:00	obsr247985	S14272140	Traveling	P22	EBIRD	180	4.828		7	1	G2269381	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195713986	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Dave and Missy's House	L2164875	P	39.8351300	-75.7967000	2013-05-10	17:20:00	obsr208437	S14063894	Stationary	P21	EBIRD	120			10	1	G616329	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198173673	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Willisbrook Preserve	L633319	H	40.0111816	-75.5222511	2013-05-21	07:30:00	obsr246969	S14203800	Traveling	P22	EBIRD	60	1.609		2	1	G627410	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS205841787	2013-07-26 10:33:43	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Spring City Mill Pond	L1279758	P	40.1860925	-75.5502534	2013-05-19	11:00:00	obsr20226	S14784953	Traveling	P22	EBIRD	50	0.805		1	1		0	1	0		From Schuylkill River Trail		
URN:CornellLabOfOrnithology:EBIRD:OBS196695697	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Struble Lake	L513115	H	40.1119512	-75.8629990	2013-05-10	13:15:00	obsr246969	S14116976	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194827392	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			US-PA-Exton - 40.0385x-75.5937 - May 6, 2013, 8:11 AM	L2156577	P	40.0385400	-75.5937340	2013-05-06	08:01:00	obsr11194	S14010300	Stationary	P21	EBIRD	24			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.2		
URN:CornellLabOfOrnithology:EBIRD:OBS198199208	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-18	15:00:00	obsr24203	S14205362	Stationary	P21	EBIRD	330			7	1		0	1	0		KITE/SHOREBIRD WATCH----Leader: Larry Lewis----Participants:  Jim Geiger, Sue Geiger, David McNaughton, Rand McIlvaine, Kathleen Pileggi, Marian Quinn----Weather:   Mostly Cloudy, 65-70F, SSE 5-10----Total Species:  64----Total Species for 2013 Kite/Shorebird Watch:  64		
URN:CornellLabOfOrnithology:EBIRD:OBS195431248	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_3227	29			Laurels Reserve (restricted access)	L210340	H	39.9150273	-75.7963421	2013-05-09	09:00:00	obsr294335	S14047612	Traveling	P22	EBIRD	75	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196989050	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Peacedale Preserve	L1251601	H	39.7490245	-75.8412462	2013-05-16	09:45:00	obsr334098	S14133903	Traveling	P22	EBIRD	105	4.828		11	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198960587	2018-08-07 00:04:31	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_914	29			Crows Nest Preserve	L657153	H	40.1894305	-75.7555926	2013-05-27	07:00:00	obsr289566	S14255929	Traveling	P22	EBIRD	90	2.414		1	1		0	1	0		Mine Run		
URN:CornellLabOfOrnithology:EBIRD:OBS193844871	2018-08-07 00:03:23	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek State Park	L714767	P	39.7664160	-75.7670081	2013-05-01	07:30:00	obsr30455	S13953711	Traveling	P22	EBIRD	180	4.023		8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS345820759	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Ellis Woods Park	L1356109	H	40.1983342	-75.6150661	2013-05-26	08:00:00	obsr318670	S25277578	Traveling	P22	EBIRD	103	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194705060	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Westtown Lake (restricted access)	L830051	H	39.9514436	-75.5432475	2013-05-05	06:10:00	obsr293440	S14003509	Traveling	P22	EBIRD	102	3.219		2	1	G611282	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS480641552	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Alliquippa/Willisbrook	L2153370	P	40.0029965	-75.5231953	2013-05-04	09:00:00	obsr533253	S35596461	Traveling	P22	EBIRD_PA	55	3.219		2	1	G2306677	0	1	0		birding without binoculars from horseback and so mostly by ear		
URN:CornellLabOfOrnithology:EBIRD:OBS199801344	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-26	08:00:00	obsr24203	S14312044	Traveling	P22	EBIRD	165	3.862		5	1	G633610	0	1	0		Beautiful sunny and breezy. High 50's to low 60's		
URN:CornellLabOfOrnithology:EBIRD:OBS194619789	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			9					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Okehocking Preserve	L1152907	H	39.9697039	-75.4825115	2013-05-05	09:45:00	obsr266001	S13998949	Traveling	P22	EBIRD	63	2.414		3	1	G611284	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196687103	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			4					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-06	09:00:00	obsr246969	S14116561	Traveling	P22	EBIRD	120	2.816		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196405536	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			10					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-13	07:05:00	obsr185422	S14100437	Traveling	P22	EBIRD	100	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197016320	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			13					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-16	08:30:00	obsr293438	S14135474	Traveling	P22	EBIRD	130	2.816		7	1	G621605	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194868737	2020-12-03 15:59:07.097024	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Westtown School	L505253	P	39.9515217	-75.5432636	2013-05-04	09:30:00	obsr89518	S14012583	Traveling	P22	EBIRD	120	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195889369	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Dave and Missy's House	L2164875	P	39.8351300	-75.7967000	2013-05-10	17:20:00	obsr329600	S14073363	Stationary	P21	EBIRD	120			10	1	G616329	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195820756	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Crawfords' - Easttown, Chester, PA (Private)	L1574113	P	40.0080710	-75.4379830	2013-05-11	09:09:00	obsr322614	S14069740	Traveling	P22	EBIRD	100	2.575		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.3		
URN:CornellLabOfOrnithology:EBIRD:OBS196977637	2018-08-03 13:58:07	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2013-05-15	19:36:00	obsr11194	S14133332	Stationary	P21	EBIRD	19			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.2		
URN:CornellLabOfOrnithology:EBIRD:OBS196205634	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-12	08:00:00	obsr294335	S14089844	Traveling	P22	EBIRD	180	5.633		11	1	G617747	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS193853792	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2013-05-01	06:44:00	obsr294335	S13954251	Traveling	P22	EBIRD	118	2.253		2	1	G607950	0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS345819282	2020-12-03 15:46:41.150041	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Ellis Woods Park	L1356109	H	40.1983342	-75.6150661	2013-05-09	15:34:00	obsr318670	S25277467	Traveling	P22	EBIRD	127	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS203043303	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood - Nursery (restricted access)	L503806	P	39.8664348	-75.6658673	2013-05-11	16:00:00	obsr146205	S14541836	Traveling	P22	EBIRD	35	3.219		3	1		0	1	0		Bird Survey by Dale Kendall, Karen Satterthwaite and friend Alice Delduco		
URN:CornellLabOfOrnithology:EBIRD:OBS195265377	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-06	08:00:00	obsr337688	S14037712	Traveling	P22	EBIRD	195	4.828		9	1	G613835	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197187786	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-15	18:15:00	obsr218962	S14145922	Traveling	P22	EBIRD	60	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195313426	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Longwood Gardens	L503790	H	39.8726929	-75.6744719	2013-05-08	15:20:00	obsr146205	S14040776	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0		Carol Majors		
URN:CornellLabOfOrnithology:EBIRD:OBS196415712	2013-05-13 15:54:53	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Willistown Friends - Area A	L842089	P	39.9869688	-75.4804301	2013-05-07	08:10:00	obsr188811	S14100982	Traveling	P22	EBIRD	20	0.402		2	1		0	1	0		Observers: Steve Strawbridge, Tom Reeves		
URN:CornellLabOfOrnithology:EBIRD:OBS454504951	2019-04-25 21:10:59	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			M. John Johnson Nature Center/Sugar's Bridge Nature Area	L1617184	H	39.9705886	-75.6745537	2013-05-18	08:20:00	obsr224609	S33450358	Traveling	P22	EBIRD	120	2.736		2	1	G2122517	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196457542	2018-08-03 13:57:51	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Valley Creek Blvd & Chester Valley Trail	L2164262	P	40.0374558	-75.5935764	2013-05-13	17:46:00	obsr322614	S14103472	Stationary	P21	EBIRD	26			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.3		
URN:CornellLabOfOrnithology:EBIRD:OBS197224041	2020-12-02 09:36:56.847316	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve (PRIVATE PROPERTY)	L787824	H	40.0236545	-75.4181385	2013-05-17	16:04:00	obsr51325	S14147904	Traveling	P22	EBIRD	105	3.219		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.3		
URN:CornellLabOfOrnithology:EBIRD:OBS197246701	2021-03-31 04:31:08.447012	32798	species	Yellow Warbler	Setophaga petechia			11					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Marsh Creek SP	L272015	H	40.0675599	-75.7199850	2013-05-17	18:26:00	obsr6553	S14149264	Traveling	P22	EBIRD	105	1.706		1	1		0	1	0		Area at the end of Milford Road. <br />Submitted from BirdLog NA for iOS, version 1.5.3		
URN:CornellLabOfOrnithology:EBIRD:OBS195903496	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			2	CN	C4	CN		United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Goose Creek Park	L2140510	P	39.9306800	-75.5489290	2013-05-11	15:45:00	obsr7291	S14074184	Traveling	P22	EBIRD	39	0.402		1	1		1	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.3		
URN:CornellLabOfOrnithology:EBIRD:OBS198143025	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-21	17:20:00	obsr21752	S14201887	Stationary	P21	EBIRD	150			6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195044804	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			X					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-05	06:00:00	obsr24203	S14023213	Traveling	P22	EBIRD	720	8.047		20	1		0	1	0		Bucktoe Bird Blitz 2013.  Overall species list for the day.		
URN:CornellLabOfOrnithology:EBIRD:OBS196564052	2017-08-23 12:31:35	32798	species	Yellow Warbler	Setophaga petechia			7					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-09	18:30:00	obsr20226	S14109732	Traveling	P22	EBIRD	75	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198578291	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2013-05-17	18:00:00	obsr199879	S14231696	Traveling	P22	EBIRD	130	2.414		3	1	G629165	0	1	0		Very light breeze. Lower 70's or upper 60's. Beautiful evening.		
URN:CornellLabOfOrnithology:EBIRD:OBS196406732	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Great Vallley Nature Center	L2101458	P	40.0881846	-75.5447388	2013-05-13	10:10:00	obsr185422	S14100494	Traveling	P22	EBIRD	45	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195365533	2018-08-03 13:57:02	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-08	20:00:00	obsr346106	S14043734	Traveling	P22	EBIRD	30	1.127		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS194705126	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Ashbridge Preserve	L1521614	H	39.9810524	-75.5174305	2013-05-05	08:01:00	obsr293440	S14003510	Traveling	P22	EBIRD	95	2.414		3	1	G611283	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196414027	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			White Clay Creek Preserve (PA)	L129676	H	39.7471405	-75.7739174	2013-05-11	15:10:00	obsr245352	S14100889	Traveling	P22	EBIRD	115	2.414		2	1	G619567	0	1	0		Rain/thunderstorms cut things short!  Birded between fronts--took high counts on out-and-back walk. Foy: Indigo Bunting (2); E. Wood Pewee (3); seeing E. Kingbird ride a large raptor's back (a Red-Tailed Hawk).  A Green Heron and 6 Wood Ducks in the spot where we've always thought they'd belong but had never, till today, seen there.  Northern Waterthrush with La. Waterthrush gave good, unusual visual comparison.		
URN:CornellLabOfOrnithology:EBIRD:OBS195150380	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Wilson Rd.	L655189	P	39.9080821	-75.8113182	2013-05-07	12:30:00	obsr30455	S14029774	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS206342395	2018-08-07 00:04:11	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Schuylkill River Trail, Cromby Trailhead	L1296023	P	40.1514684	-75.5298257	2013-05-19	09:40:00	obsr20226	S14825356	Traveling	P22	EBIRD	25	0.161		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS199390998	2013-05-29 22:21:44	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			19465 Pottstown	L11964	PC	40.2175700	-75.6640300	2013-05-29	19:40:00	obsr20226	S14284760	Traveling	P22	EBIRD	35	1.609		1	1		0	1	0		Red Cliff Field and Day Use Area		
URN:CornellLabOfOrnithology:EBIRD:OBS195221540	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-06	08:00:00	obsr24203	S14034595	Traveling	P22	EBIRD	195	4.828		9	1	G613835	0	1	0		Overcast and cool. Very quiet bird wise.		
URN:CornellLabOfOrnithology:EBIRD:OBS197200580	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			8					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-DE_3438	29			Bucktoe Creek Preserve (restricted access/private)	L837968	H	39.8206009	-75.7217216	2013-05-15	07:10:00	obsr24203	S14146687	Traveling	P22	EBIRD	360	5.633		1	1		0	1	0		Did lower loop. Temp 52F - 68F. Cloudy, light breeze becoming partly cloudy, breezy.		
URN:CornellLabOfOrnithology:EBIRD:OBS197354095	2021-03-31 04:31:08.447012	32798	species	Yellow Warbler	Setophaga petechia			5					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_3227	29			Laurels Reserve (restricted access)	L210340	H	39.9150273	-75.7963421	2013-05-18	07:30:00	obsr294335	S14155498	Traveling	P22	EBIRD	80	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS202434889	2021-04-02 00:17:38.143055	32798	species	Yellow Warbler	Setophaga petechia			2					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			ChesLen Preserve (closed Thursdays)	L1176606	H	39.9239160	-75.7243180	2013-05-21	19:14:00	obsr11194	S14493830	Traveling	P22	EBIRD	75	1.207		1	0		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.2		
URN:CornellLabOfOrnithology:EBIRD:OBS197443522	2021-03-29 12:27:54.94253	32798	species	Yellow Warbler	Setophaga petechia			3					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Cassatt Preserve at UMLY	L1459117	H	40.0366838	-75.4603303	2013-05-18	09:00:00	obsr319993	S14160527	Traveling	P22	EBIRD	300	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS198606630	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Black Rock Sanctuary	L165736	H	40.1548650	-75.5064540	2013-05-17	18:00:00	obsr268398	S14233441	Traveling	P22	EBIRD	130	2.414		3	1	G629165	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS196981707	2021-03-23 21:23:10.058299	32798	species	Yellow Warbler	Setophaga petechia			13					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			Exton Park	L1306255	H	40.0405279	-75.6021810	2013-05-16	08:30:00	obsr246969	S14133556	Traveling	P22	EBIRD	130	2.816		7	1	G621605	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS197638600	2021-02-23 11:49:33.707644	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Ashbridge Preserve	L1521614	H	39.9810524	-75.5174305	2013-05-19	08:33:00	obsr266001	S14171211	Traveling	P22	EBIRD	109	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195238781	2021-03-25 00:00:02.137287	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029		29			My Home	L992542	P	39.8646601	-75.6010544	2013-05-08	08:00:00	obsr171621	S14035845	Stationary	P21	EBIRD	105			1	1		0	1	0		Overcast and misty after night time showers. I had a mini fallout. Must have been 150+ birds, many FOY.		
URN:CornellLabOfOrnithology:EBIRD:OBS198560056	2021-02-23 11:49:33.707644	32798	species	Yellow Warbler	Setophaga petechia			1					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Ashbridge Preserve	L1521614	H	39.9810524	-75.5174305	2013-05-23	08:20:00	obsr266001	S14230223	Traveling	P22	EBIRD	84	2.012		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS195680359	2021-04-01 15:14:13.10447	32798	species	Yellow Warbler	Setophaga petechia			6					United States	US	Pennsylvania	US-PA	Chester	US-PA-029	US-PA_960	29			Waterloo Mills Preserve	L160674	P	40.0235421	-75.4174805	2013-05-10	08:00:00	obsr30455	S14061978	Traveling	P22	EBIRD	180	3.219		1	1		0	1	0				
