observation_date,observation_count,one_week_ago,delta_one_week_ago,two_week_ago,delta_two_week_ago,three_week_ago,delta_three_week_ago,four_week_ago,delta_four_week_ago,five_week_ago,delta_five_week_ago,one_year_ago,one_year_ago_delta,one_year_one_week_ago,one_year_one_week_ago_delta,one_year_two_week_ago,one_year_two_week_ago_delta,one_year_three_week_ago,one_year_three_week_ago_delta,week_num,year_num,status,month
2016-05-01,328.0,237.0,154.0,83.0,62.0,21.0,4.0,17.0,15.0,2.0,1.0,388.0,277.0,111.0,87.0,24.0,12.0,24.0,12.0,17.0,2016.0,past,2016-05
2016-05-08,417.0,328.0,91.0,237.0,154.0,83.0,62.0,21.0,4.0,17.0,15.0,325.5,-62.5,388.0,277.0,111.0,87.0,111.0,87.0,18.0,2016.0,past,2016-05
2016-05-15,159.0,417.0,89.0,328.0,91.0,237.0,154.0,83.0,62.0,21.0,4.0,442.0,116.5,325.5,-62.5,388.0,277.0,388.0,277.0,19.0,2016.0,past,2016-05
2016-05-22,26.0,159.0,-258.0,417.0,89.0,328.0,91.0,237.0,154.0,83.0,62.0,39.0,-403.0,442.0,116.5,325.5,-62.5,325.5,-62.5,20.0,2016.0,past,2016-05
2016-05-29,0.0,26.0,-133.0,159.0,-258.0,417.0,89.0,328.0,91.0,237.0,154.0,16.0,-23.0,39.0,-403.0,442.0,116.5,442.0,116.5,21.0,2016.0,past,2016-05
2016-06-05,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,417.0,89.0,328.0,91.0,0.0,-16.0,16.0,-23.0,39.0,-403.0,39.0,-403.0,22.0,2016.0,past,2016-06
2016-06-12,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,417.0,89.0,0.0,0.0,0.0,-16.0,16.0,-23.0,16.0,-23.0,23.0,2016.0,past,2016-06
2016-06-19,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,-16.0,24.0,2016.0,past,2016-06
2016-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,26.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2016.0,past,2016-06
2016-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2016.0,past,2016-07
2016-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2016.0,past,2016-07
2016-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2016.0,past,2016-07
2016-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2016.0,past,2016-07
2016-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2016.0,past,2016-07
2016-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2016.0,past,2016-08
2016-08-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2016.0,past,2016-08
2016-08-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2016.0,past,2016-08
2016-08-28,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2016.0,past,2016-08
2016-09-04,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2016.0,past,2016-09
2016-09-11,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2016.0,past,2016-09
2016-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2016.0,past,2016-09
2016-09-25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2016.0,past,2016-09
2016-10-02,70.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2016.0,past,2016-10
2016-10-09,387.0,70.0,59.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,18.0,54.0,54.0,0.0,0.0,0.0,0.0,40.0,2016.0,past,2016-10
2016-10-16,290.0,387.0,317.0,70.0,59.0,11.0,11.0,0.0,0.0,0.0,0.0,193.0,121.0,72.0,18.0,54.0,54.0,54.0,54.0,41.0,2016.0,past,2016-10
2016-10-23,312.0,290.0,-97.0,387.0,317.0,70.0,59.0,11.0,11.0,0.0,0.0,322.5,129.5,193.0,121.0,72.0,18.0,72.0,18.0,42.0,2016.0,past,2016-10
2016-10-30,193.0,312.0,22.0,290.0,-97.0,387.0,317.0,70.0,59.0,11.0,11.0,121.0,-201.5,322.5,129.5,193.0,121.0,193.0,121.0,43.0,2016.0,past,2016-10
2016-11-06,289.0,193.0,-119.0,312.0,22.0,290.0,-97.0,387.0,317.0,70.0,59.0,125.0,4.0,121.0,-201.5,322.5,129.5,322.5,129.5,44.0,2016.0,past,2016-11
2016-11-13,16.0,289.0,96.0,193.0,-119.0,312.0,22.0,290.0,-97.0,387.0,317.0,56.0,-69.0,125.0,4.0,121.0,-201.5,121.0,-201.5,45.0,2016.0,past,2016-11
2016-11-20,4.0,16.0,-273.0,289.0,96.0,193.0,-119.0,312.0,22.0,290.0,-97.0,26.0,-30.0,56.0,-69.0,125.0,4.0,125.0,4.0,46.0,2016.0,past,2016-11
2016-11-27,0.0,4.0,-12.0,16.0,-273.0,289.0,96.0,193.0,-119.0,312.0,22.0,42.0,16.0,26.0,-30.0,56.0,-69.0,56.0,-69.0,47.0,2016.0,past,2016-11
2016-12-04,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,289.0,96.0,193.0,-119.0,15.0,-27.0,42.0,16.0,26.0,-30.0,26.0,-30.0,48.0,2016.0,past,2016-12
2016-12-11,5.0,6.0,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,289.0,96.0,8.0,-7.0,15.0,-27.0,42.0,16.0,42.0,16.0,49.0,2016.0,past,2016-12
2016-12-18,0.0,5.0,-1.0,6.0,6.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,4.0,-4.0,8.0,-7.0,15.0,-27.0,15.0,-27.0,50.0,2016.0,past,2016-12
2016-12-25,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,0.0,-4.0,4.0,-12.0,4.0,0.0,4.0,-4.0,8.0,-7.0,8.0,-7.0,51.0,2016.0,past,2016-12
2017-01-01,2.0,14.0,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,0.0,-4.0,16.0,12.0,4.0,0.0,4.0,-4.0,4.0,-4.0,52.0,2017.0,past,2017-01
2017-01-08,13.0,2.0,-12.0,14.0,14.0,0.0,-5.0,5.0,-1.0,6.0,6.0,11.0,-5.0,16.0,12.0,4.0,0.0,4.0,0.0,1.0,2017.0,past,2017-01
2017-01-15,3.0,13.0,11.0,2.0,-12.0,14.0,14.0,0.0,-5.0,5.0,-1.0,4.0,-7.0,11.0,-5.0,16.0,12.0,16.0,12.0,2.0,2017.0,past,2017-01
2017-01-22,9.0,3.0,-10.0,13.0,11.0,2.0,-12.0,14.0,14.0,0.0,-5.0,0.0,-4.0,4.0,-7.0,11.0,-5.0,11.0,-5.0,3.0,2017.0,past,2017-01
2017-01-29,2.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-12.0,14.0,14.0,1.0,1.0,0.0,-4.0,4.0,-7.0,4.0,-7.0,4.0,2017.0,past,2017-01
2017-02-05,5.0,2.0,-7.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-12.0,6.0,5.0,1.0,1.0,0.0,-4.0,0.0,-4.0,5.0,2017.0,past,2017-02
2017-02-12,2.0,5.0,3.0,2.0,-7.0,9.0,6.0,3.0,-10.0,13.0,11.0,2.0,-4.0,6.0,5.0,1.0,1.0,1.0,1.0,6.0,2017.0,past,2017-02
2017-02-19,4.0,2.0,-3.0,5.0,3.0,2.0,-7.0,9.0,6.0,3.0,-10.0,28.0,26.0,2.0,-4.0,6.0,5.0,6.0,5.0,7.0,2017.0,past,2017-02
2017-02-26,4.0,4.0,2.0,2.0,-3.0,5.0,3.0,2.0,-7.0,9.0,6.0,22.0,-6.0,28.0,26.0,2.0,-4.0,2.0,-4.0,8.0,2017.0,past,2017-02
2017-03-05,0.0,4.0,0.0,4.0,2.0,2.0,-3.0,5.0,3.0,2.0,-7.0,35.0,13.0,22.0,-6.0,28.0,26.0,28.0,26.0,9.0,2017.0,past,2017-03
2017-03-12,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,-3.0,5.0,3.0,14.0,-21.0,35.0,13.0,22.0,-6.0,22.0,-6.0,10.0,2017.0,past,2017-03
2017-03-19,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,-3.0,1.0,-13.0,14.0,-21.0,35.0,13.0,35.0,13.0,11.0,2017.0,past,2017-03
2017-03-26,0.0,7.0,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,-13.0,14.0,-21.0,14.0,-21.0,12.0,2017.0,past,2017-03
2017-04-02,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,-4.0,4.0,0.0,17.0,15.0,2.0,1.0,1.0,-13.0,1.0,-13.0,13.0,2017.0,past,2017-04
2017-04-09,28.0,6.0,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,-4.0,21.0,4.0,17.0,15.0,2.0,1.0,2.0,1.0,14.0,2017.0,past,2017-04
2017-04-16,100.0,28.0,22.0,6.0,6.0,0.0,-7.0,7.0,7.0,0.0,0.0,83.0,62.0,21.0,4.0,17.0,15.0,17.0,15.0,15.0,2017.0,past,2017-04
2017-04-23,334.0,100.0,72.0,28.0,22.0,6.0,6.0,0.0,-7.0,7.0,7.0,237.0,154.0,83.0,62.0,21.0,4.0,21.0,4.0,16.0,2017.0,past,2017-04
2017-04-30,484.5,334.0,234.0,100.0,72.0,28.0,22.0,6.0,6.0,0.0,-7.0,328.0,91.0,237.0,154.0,83.0,62.0,83.0,62.0,17.0,2017.0,past,2017-04
2017-05-07,367.0,484.5,150.5,334.0,234.0,100.0,72.0,28.0,22.0,6.0,6.0,417.0,89.0,328.0,91.0,237.0,154.0,237.0,154.0,18.0,2017.0,past,2017-05
2017-05-14,147.0,367.0,-117.5,484.5,150.5,334.0,234.0,100.0,72.0,28.0,22.0,159.0,-258.0,417.0,89.0,328.0,91.0,328.0,91.0,19.0,2017.0,past,2017-05
2017-05-21,57.0,147.0,-220.0,367.0,-117.5,484.5,150.5,334.0,234.0,100.0,72.0,26.0,-133.0,159.0,-258.0,417.0,89.0,417.0,89.0,20.0,2017.0,past,2017-05
2017-05-28,2.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,484.5,150.5,334.0,234.0,0.0,-26.0,26.0,-133.0,159.0,-258.0,159.0,-258.0,21.0,2017.0,past,2017-05
2017-06-04,0.0,2.0,-55.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,484.5,150.5,0.0,0.0,0.0,-26.0,26.0,-133.0,26.0,-133.0,22.0,2017.0,past,2017-06
2017-06-11,0.0,0.0,-2.0,2.0,-55.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,0.0,0.0,0.0,0.0,0.0,-26.0,0.0,-26.0,23.0,2017.0,past,2017-06
2017-06-18,0.0,0.0,0.0,0.0,-2.0,2.0,-55.0,57.0,-90.0,147.0,-220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2017.0,past,2017-06
2017-06-25,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-55.0,57.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2017.0,past,2017-06
2017-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2017.0,past,2017-07
2017-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2017.0,past,2017-07
2017-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2017.0,past,2017-07
2017-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2017.0,past,2017-07
2017-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2017.0,past,2017-07
2017-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2017.0,past,2017-08
2017-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2017.0,past,2017-08
2017-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,2017.0,past,2017-08
2017-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,34.0,2017.0,past,2017-08
2017-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,35.0,2017.0,past,2017-09
2017-09-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2017.0,past,2017-09
2017-09-17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2017.0,past,2017-09
2017-09-24,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2017.0,past,2017-09
2017-10-01,19.0,3.0,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,70.0,59.0,11.0,11.0,0.0,0.0,0.0,0.0,39.0,2017.0,past,2017-10
2017-10-08,63.0,19.0,16.0,3.0,3.0,0.0,-1.0,1.0,1.0,0.0,0.0,387.0,317.0,70.0,59.0,11.0,11.0,11.0,11.0,40.0,2017.0,past,2017-10
2017-10-15,363.0,63.0,44.0,19.0,16.0,3.0,3.0,0.0,-1.0,1.0,1.0,290.0,-97.0,387.0,317.0,70.0,59.0,70.0,59.0,41.0,2017.0,past,2017-10
2017-10-22,302.0,363.0,300.0,63.0,44.0,19.0,16.0,3.0,3.0,0.0,-1.0,312.0,22.0,290.0,-97.0,387.0,317.0,387.0,317.0,42.0,2017.0,past,2017-10
2017-10-29,213.0,302.0,-61.0,363.0,300.0,63.0,44.0,19.0,16.0,3.0,3.0,193.0,-119.0,312.0,22.0,290.0,-97.0,290.0,-97.0,43.0,2017.0,past,2017-10
2017-11-05,116.0,213.0,-89.0,302.0,-61.0,363.0,300.0,63.0,44.0,19.0,16.0,289.0,96.0,193.0,-119.0,312.0,22.0,312.0,22.0,44.0,2017.0,past,2017-11
2017-11-12,55.0,116.0,-97.0,213.0,-89.0,302.0,-61.0,363.0,300.0,63.0,44.0,16.0,-273.0,289.0,96.0,193.0,-119.0,193.0,-119.0,45.0,2017.0,past,2017-11
2017-11-19,26.0,55.0,-61.0,116.0,-97.0,213.0,-89.0,302.0,-61.0,363.0,300.0,4.0,-12.0,16.0,-273.0,289.0,96.0,289.0,96.0,46.0,2017.0,past,2017-11
2017-11-26,54.0,26.0,-29.0,55.0,-61.0,116.0,-97.0,213.0,-89.0,302.0,-61.0,0.0,-4.0,4.0,-12.0,16.0,-273.0,16.0,-273.0,47.0,2017.0,past,2017-11
2017-12-03,67.0,54.0,28.0,26.0,-29.0,55.0,-61.0,116.0,-97.0,213.0,-89.0,6.0,6.0,0.0,-4.0,4.0,-12.0,4.0,-12.0,48.0,2017.0,past,2017-12
2017-12-10,27.0,67.0,13.0,54.0,28.0,26.0,-29.0,55.0,-61.0,116.0,-97.0,5.0,-1.0,6.0,6.0,0.0,-4.0,0.0,-4.0,49.0,2017.0,past,2017-12
2017-12-17,13.0,27.0,-40.0,67.0,13.0,54.0,28.0,26.0,-29.0,55.0,-61.0,0.0,-5.0,5.0,-1.0,6.0,6.0,6.0,6.0,50.0,2017.0,past,2017-12
2017-12-24,92.0,13.0,-14.0,27.0,-40.0,67.0,13.0,54.0,28.0,26.0,-29.0,14.0,14.0,0.0,-5.0,5.0,-1.0,5.0,-1.0,51.0,2017.0,past,2017-12
2017-12-31,10.0,92.0,79.0,13.0,-14.0,27.0,-40.0,67.0,13.0,54.0,28.0,2.0,-12.0,14.0,14.0,0.0,-5.0,0.0,-5.0,52.0,2017.0,past,2017-12
2018-01-07,17.0,10.0,-82.0,92.0,79.0,13.0,-14.0,27.0,-40.0,67.0,13.0,13.0,11.0,2.0,-12.0,14.0,14.0,14.0,14.0,1.0,2018.0,past,2018-01
2018-01-14,17.0,17.0,7.0,10.0,-82.0,92.0,79.0,13.0,-14.0,27.0,-40.0,3.0,-10.0,13.0,11.0,2.0,-12.0,2.0,-12.0,2.0,2018.0,past,2018-01
2018-01-21,19.0,17.0,0.0,17.0,7.0,10.0,-82.0,92.0,79.0,13.0,-14.0,9.0,6.0,3.0,-10.0,13.0,11.0,13.0,11.0,3.0,2018.0,past,2018-01
2018-01-28,86.0,19.0,2.0,17.0,0.0,17.0,7.0,10.0,-82.0,92.0,79.0,2.0,-7.0,9.0,6.0,3.0,-10.0,3.0,-10.0,4.0,2018.0,past,2018-01
2018-02-04,28.0,86.0,67.0,19.0,2.0,17.0,0.0,17.0,7.0,10.0,-82.0,5.0,3.0,2.0,-7.0,9.0,6.0,9.0,6.0,5.0,2018.0,past,2018-02
2018-02-11,2.0,28.0,-58.0,86.0,67.0,19.0,2.0,17.0,0.0,17.0,7.0,2.0,-3.0,5.0,3.0,2.0,-7.0,2.0,-7.0,6.0,2018.0,past,2018-02
2018-02-18,57.0,2.0,-26.0,28.0,-58.0,86.0,67.0,19.0,2.0,17.0,0.0,4.0,2.0,2.0,-3.0,5.0,3.0,5.0,3.0,7.0,2018.0,past,2018-02
2018-02-25,31.0,57.0,55.0,2.0,-26.0,28.0,-58.0,86.0,67.0,19.0,2.0,4.0,0.0,4.0,2.0,2.0,-3.0,2.0,-3.0,8.0,2018.0,past,2018-02
2018-03-04,62.0,31.0,-26.0,57.0,55.0,2.0,-26.0,28.0,-58.0,86.0,67.0,0.0,-4.0,4.0,0.0,4.0,2.0,4.0,2.0,9.0,2018.0,past,2018-03
2018-03-11,5.0,62.0,31.0,31.0,-26.0,57.0,55.0,2.0,-26.0,28.0,-58.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,10.0,2018.0,past,2018-03
2018-03-18,1.0,5.0,-57.0,62.0,31.0,31.0,-26.0,57.0,55.0,2.0,-26.0,7.0,7.0,0.0,0.0,0.0,-4.0,0.0,-4.0,11.0,2018.0,past,2018-03
2018-03-25,10.0,1.0,-4.0,5.0,-57.0,62.0,31.0,31.0,-26.0,57.0,55.0,0.0,-7.0,7.0,7.0,0.0,0.0,0.0,0.0,12.0,2018.0,past,2018-03
2018-04-01,79.0,10.0,9.0,1.0,-4.0,5.0,-57.0,62.0,31.0,31.0,-26.0,6.0,6.0,0.0,-7.0,7.0,7.0,7.0,7.0,13.0,2018.0,past,2018-04
2018-04-08,21.0,79.0,69.0,10.0,9.0,1.0,-4.0,5.0,-57.0,62.0,31.0,28.0,22.0,6.0,6.0,0.0,-7.0,0.0,-7.0,14.0,2018.0,past,2018-04
2018-04-15,183.0,21.0,-58.0,79.0,69.0,10.0,9.0,1.0,-4.0,5.0,-57.0,100.0,72.0,28.0,22.0,6.0,6.0,6.0,6.0,15.0,2018.0,past,2018-04
2018-04-22,185.0,183.0,162.0,21.0,-58.0,79.0,69.0,10.0,9.0,1.0,-4.0,334.0,234.0,100.0,72.0,28.0,22.0,28.0,22.0,16.0,2018.0,past,2018-04
2018-04-29,123.0,185.0,2.0,183.0,162.0,21.0,-58.0,79.0,69.0,10.0,9.0,484.5,150.5,334.0,234.0,100.0,72.0,100.0,72.0,17.0,2018.0,past,2018-04
2018-05-06,698.0,123.0,-62.0,185.0,2.0,183.0,162.0,21.0,-58.0,79.0,69.0,367.0,-117.5,484.5,150.5,334.0,234.0,334.0,234.0,18.0,2018.0,past,2018-05
2018-05-13,420.0,698.0,575.0,123.0,-62.0,185.0,2.0,183.0,162.0,21.0,-58.0,147.0,-220.0,367.0,-117.5,484.5,150.5,484.5,150.5,19.0,2018.0,past,2018-05
2018-05-20,47.0,420.0,-278.0,698.0,575.0,123.0,-62.0,185.0,2.0,183.0,162.0,57.0,-90.0,147.0,-220.0,367.0,-117.5,367.0,-117.5,20.0,2018.0,past,2018-05
2018-05-27,5.0,47.0,-373.0,420.0,-278.0,698.0,575.0,123.0,-62.0,185.0,2.0,2.0,-55.0,57.0,-90.0,147.0,-220.0,147.0,-220.0,21.0,2018.0,past,2018-05
2018-06-03,0.0,5.0,-42.0,47.0,-373.0,420.0,-278.0,698.0,575.0,123.0,-62.0,0.0,-2.0,2.0,-55.0,57.0,-90.0,57.0,-90.0,22.0,2018.0,past,2018-06
2018-06-10,0.0,0.0,-5.0,5.0,-42.0,47.0,-373.0,420.0,-278.0,698.0,575.0,0.0,0.0,0.0,-2.0,2.0,-55.0,2.0,-55.0,23.0,2018.0,past,2018-06
2018-06-17,0.0,0.0,0.0,0.0,-5.0,5.0,-42.0,47.0,-373.0,420.0,-278.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,24.0,2018.0,past,2018-06
2018-06-24,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,-42.0,47.0,-373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2018.0,past,2018-06
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2018.0,past,2018-07
2018-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2018.0,past,2018-07
2018-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2018.0,past,2018-07
2018-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2018.0,past,2018-07
2018-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2018.0,past,2018-07
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2018.0,past,2018-08
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2018.0,past,2018-08
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2018.0,past,2018-08
2018-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2018.0,past,2018-08
2018-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2018.0,past,2018-09
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2018.0,past,2018-09
2018-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,2018.0,past,2018-09
2018-09-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.0,1.0,1.0,1.0,1.0,38.0,2018.0,past,2018-09
2018-09-30,81.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,3.0,3.0,0.0,-1.0,0.0,-1.0,39.0,2018.0,past,2018-09
2018-10-07,153.0,81.0,78.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,44.0,19.0,16.0,3.0,3.0,3.0,3.0,40.0,2018.0,past,2018-10
2018-10-14,338.0,153.0,72.0,81.0,78.0,3.0,3.0,0.0,0.0,0.0,0.0,363.0,300.0,63.0,44.0,19.0,16.0,19.0,16.0,41.0,2018.0,past,2018-10
2018-10-21,347.0,338.0,185.0,153.0,72.0,81.0,78.0,3.0,3.0,0.0,0.0,302.0,-61.0,363.0,300.0,63.0,44.0,63.0,44.0,42.0,2018.0,past,2018-10
2018-10-28,291.0,347.0,9.0,338.0,185.0,153.0,72.0,81.0,78.0,3.0,3.0,213.0,-89.0,302.0,-61.0,363.0,300.0,363.0,300.0,43.0,2018.0,past,2018-10
2018-11-04,163.0,291.0,-56.0,347.0,9.0,338.0,185.0,153.0,72.0,81.0,78.0,116.0,-97.0,213.0,-89.0,302.0,-61.0,302.0,-61.0,44.0,2018.0,past,2018-11
2018-11-11,97.0,163.0,-128.0,291.0,-56.0,347.0,9.0,338.0,185.0,153.0,72.0,55.0,-61.0,116.0,-97.0,213.0,-89.0,213.0,-89.0,45.0,2018.0,past,2018-11
2018-11-18,12.0,97.0,-66.0,163.0,-128.0,291.0,-56.0,347.0,9.0,338.0,185.0,26.0,-29.0,55.0,-61.0,116.0,-97.0,116.0,-97.0,46.0,2018.0,past,2018-11
2018-11-25,12.0,12.0,-85.0,97.0,-66.0,163.0,-128.0,291.0,-56.0,347.0,9.0,54.0,28.0,26.0,-29.0,55.0,-61.0,55.0,-61.0,47.0,2018.0,past,2018-11
